file: data/0052503c-2849-4f41-ab51-db382103690c.wav
compressed_file_path: data/0052503c-2849-4f41-ab51-db382103690c.wav.brainwire
         21811696 function calls (21789927 primitive calls) in 9.685 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 category.py:51(CategoricalIndex)
        6    0.000    0.000    0.000    0.000 argparse.py:601(_format_args)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
       34    0.000    0.000    0.000    0.000 typing.py:1955(_caller)
        1    0.000    0.000    0.000    0.000 _validators.py:1(<module>)
      102    0.000    0.000    0.000    0.000 typing.py:1406(<genexpr>)
        1    0.000    0.000    0.000    0.000 encode:231(<listcomp>)
        1    0.000    0.000    0.000    0.000 _fortran.py:1(<module>)
       45    0.000    0.000    0.000    0.000 accessor.py:110(_create_delegator_method)
        1    0.000    0.000    0.000    0.000 contexts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:340(<listcomp>)
        1    0.000    0.000    0.000    0.000 _short_time_fft.py:78(ShortTimeFFT)
       98    0.000    0.000    0.000    0.000 docscrape.py:370(<listcomp>)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
      182    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1220(__init__)
        1    0.000    0.000    0.000    0.000 stata.py:1116(StataReader)
        3    0.000    0.000    0.000    0.000 datetime.py:1677(__new__)
        1    0.000    0.000    0.000    0.000 _mio5.py:814(MatFile5Writer)
       87    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
       75    0.000    0.000    0.000    0.000 config.py:810(wrap)
       60    0.000    0.000    0.000    0.000 dataclasses.py:410(<listcomp>)
        8    0.000    0.000    0.000    0.000 nanops.py:75(__call__)
       18    0.000    0.000    0.000    0.000 fromnumeric.py:53(_wrapfunc)
       52    0.000    0.000    0.000    0.000 _docscrape.py:440(_str_summary)
      166    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _quad_vec.py:1(<module>)
      127    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
       73    0.000    0.000    0.000    0.000 _parser.py:297(checkgroupname)
      135    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
       55    0.000    0.000    0.000    0.000 inspect.py:2465(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:343(<listcomp>)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2177(sum)
      514    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 tz.py:488(_read_tzfile)
        1    0.000    0.000    0.000    0.000 report.py:1(<module>)
        2    0.000    0.000    0.000    0.000 argparse.py:1470(add_argument_group)
       45    0.000    0.000    0.000    0.000 typing.py:1028(<genexpr>)
       38    0.000    0.000    0.000    0.000 enum.py:193(__get__)
       25    0.000    0.000    0.000    0.000 contextlib.py:287(helper)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
        1    0.000    0.000    0.000    0.000 _mmio.py:1(<module>)
       39    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocks.py:181(Block)
        2    0.000    0.000    0.000    0.000 core.py:2978(__array_finalize__)
        3    0.000    0.000    0.000    0.000 blas.py:411(get_blas_funcs)
       16    0.000    0.000    0.000    0.000 arraypad.py:129(_set_pad_area)
        1    0.000    0.000    0.000    0.000 _bvp.py:1(<module>)
       52    0.000    0.000    0.000    0.000 _docscrape.py:446(_str_extended_summary)
        2    0.000    0.000    0.000    0.000 sysconfig.py:118(joinuser)
       12    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        4    0.000    0.000    0.000    0.000 functools.py:852(register)
       17    0.000    0.000    0.000    0.000 _compiler.py:405(_generate_overlap_table)
      429    0.000    0.000    0.000    0.000 enum.py:1142(__init__)
       25    0.000    0.000    0.000    0.000 typing.py:1529(__mro_entries__)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:231(<listcomp>)
       23    0.000    0.000    0.000    0.000 <frozen posixpath>:389(normpath)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
      208    0.000    0.000    0.000    0.000 _docscrape.py:47(reset)
        2    0.000    0.000    0.000    0.000 _strptime.py:84(<listcomp>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
       51    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:69(ColumnNullType)
       16    0.000    0.000    0.000    0.000 shape_base.py:23(atleast_1d)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 _support_alternative_backends.py:1(<module>)
        6    0.000    0.000    0.000    0.000 nanops.py:103(__call__)
        2    0.000    0.000    0.000    0.000 argparse.py:1647(__init__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
      189    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
      196    0.000    0.000    0.000    0.000 docscrape.py:159(__getitem__)
      135    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1721(_parse_hextet)
        1    0.000    0.000    0.000    0.000 _sf_error.py:1(<module>)
        3    0.000    0.000    0.000    0.000 locale.py:362(_replace_encoding)
        1    0.000    0.000    0.000    0.000 _kdtree.py:206(KDTree)
       17    0.000    0.000    0.000    0.000 __init__.py:520(_cmpkey)
        1    0.000    0.000    0.000    0.000 _czt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
       25    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:3269(round)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedRandom' objects}
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       35    0.000    0.000    0.000    0.000 typing.py:2412(get_origin)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.000    0.000 _bws_test.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp.py:1(<module>)
       52    0.000    0.000    0.000    0.000 accessor.py:76(forbid_nonstring_types)
        1    0.000    0.000    0.000    0.000 _fftlog_backend.py:1(<module>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1588(_guarded_repr_or_str)
      102    0.000    0.000    0.000    0.000 dataclasses.py:437(_field_assign)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2322(any)
       27    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
        1    0.000    0.000    0.000    0.000 abc.py:14(ResourceReader)
        1    0.000    0.000    0.000    0.000 __init__.py:448(<listcomp>)
        2    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 expr.py:324(f)
        1    0.000    0.000    0.000    0.000 datetime.py:1669(datetime)
        1    0.000    0.000    0.000    0.000 frozen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decorators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lapack.py:884(get_lapack_funcs)
        6    0.000    0.000    0.000    0.000 argparse.py:1848(_add_action)
       10    0.000    0.000    0.000    0.000 enum.py:1359(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 _tzpath.py:5(reset_tzpath)
        1    0.000    0.000    0.000    0.000 _ksstats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:1214(_LocIndexer)
       38    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        2    0.000    0.000    0.000    0.000 config.py:273(__call__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:10731(vonmises_gen)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 _polyint.py:107(_reshape_yi)
        1    0.000    0.000    0.000    0.000 __init__.py:264(_reset_cache)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
        1    0.000    0.000    0.000    0.000 _odds_ratio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:392(norm_gen)
        1    0.000    0.000    0.000    0.000 _ndbspline.py:1(<module>)
       30    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 core.py:3127(view)
        4    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
        1    0.000    0.000    0.000    0.000 string_.py:254(BaseStringArray)
        1    0.000    0.000    0.000    0.000 objects.py:46(BaseIndexer)
      355    0.000    0.000    0.000    0.000 enum.py:239(__init__)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:1(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:144(_check_size)
        1    0.000    0.000    0.000    0.000 _lil.py:20(_lil_base)
        1    0.000    0.000    0.000    0.000 lapack.py:982(_compute_lwork)
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1883(IPv6Address)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        2    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        2    0.000    0.000    0.000    0.000 config.py:145(_get_option)
        1    0.000    0.000    0.000    0.000 docstrings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
        4    0.000    0.000    0.000    0.000 nanops.py:448(maybe_operate_rowwise)
        1    0.000    0.000    0.000    0.000 ops.py:105(WrappedCythonOp)
        6    0.000    0.000    0.000    0.000 argparse.py:1669(_add_action)
        2    0.000    0.000    0.000    0.000 nanops.py:1082(_nanminmax)
       11    0.000    0.000    0.000    0.000 _parser.py:896(_parse_flags)
       40    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
        1    0.000    0.000    0.000    0.000 datetime.py:893(date)
        5    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:307(_get_machar)
        4    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
        5    0.000    0.000    0.000    0.000 datetime.py:515(_check_date_fields)
      129    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:422(spec_from_loader)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:24(PyxlsbReader)
       52    0.000    0.000    0.000    0.000 _docscrape.py:357(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:533(OpenpyxlReader)
        1    0.000    0.000    0.000    0.000 twodim_base.py:534(vander)
       10    0.000    0.000    0.000    0.000 base.py:461(__str__)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
       18    0.000    0.000    0.000    0.000 base.py:478(register_extension_dtype)
        1    0.000    0.000    0.000    0.000 base.py:21(BaseStringArrayMethods)
        1    0.000    0.000    0.000    0.000 base_parser.py:102(BadLineHandleMethod)
       52    0.000    0.000    0.000    0.000 _docscrape.py:434(_str_signature)
        6    0.000    0.000    0.000    0.000 numeric.py:1330(normalize_axis_tuple)
        1    0.000    0.000    0.000    0.000 _calamine.py:40(CalamineReader)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:704(beta_gen)
       24    0.000    0.000    0.000    0.000 typing.py:1641(<genexpr>)
       52    0.000    0.000    0.000    0.000 _axis_nan_policy.py:653(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       98    0.000    0.000    0.000    0.000 docscrape.py:389(<listcomp>)
      130    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 _morphology.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.000    0.000 __init__.py:315(<listcomp>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1577(_BaseV6)
        2    0.000    0.000    0.000    0.000 datetime.py:1340(__new__)
        4    0.000    0.000    0.000    0.000 missing.py:913(_datetimelike_compat)
        2    0.000    0.000    0.000    0.000 platform.py:1111(python_implementation)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        1    0.000    0.000    0.000    0.000 _spectral.py:1(<module>)
       27    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5727(laplace_gen)
        4    0.000    0.000    0.000    0.000 locale.py:593(getlocale)
        1    0.000    0.000    0.000    0.000 _multicomp.py:26(DunnettResult)
        1    0.000    0.000    0.000    0.000 tile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 objects.py:149(VariableOffsetWindowIndexer)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
        2    0.000    0.000    0.000    0.000 getlimits.py:86(_str_smallest_subnormal)
